4180 -0.23571424 0.22232752 9.889759 155 125 55
4190 -0.30436537 0.11986313 10.100836 28 24 22
4200 -0.25415784 0.23052467 9.910252 75 59 41
4210 -0.43142122 0.16289817 9.928695 97 64 27
4220 -0.30129144 0.12088777 10.117229 26 15 13
4230 -0.30641466 0.18646498 10.049603 92 75 55
4240 -0.3166611 0.04608877 10.017839 27 15 5
4250 -0.45088944 0.22437681 9.954311 168 148 106
4260 -0.25723177 0.24179575 9.930744 65 50 28
4270 -0.42527336 0.23974647 9.996322 208 196 158
4280 -0.43142122 0.2520422 9.997346 220 207 168
4290 -0.46420982 0.19466214 9.920498 67 42 20
4300 -0.32895684 0.0911731 9.975829 75 42 18
4310 -0.31973505 0.09732097 10.074195 46 36 22
4320 -0.3094886 0.006127659 9.970706 38 21 9
4330 -0.27362606 0.19978535 10.128501 18 13 9
4340 -0.29514357 0.13420814 10.109033 27 22 18
4350 -0.41092834 0.21310572 9.998371 144 112 63
4360 -0.2746507 0.19671142 9.923572 76 63 44
4370 -0.30641466 0.22540145 10.084441 44 36 23
4380 -0.27977392 0.21310572 9.94099 73 55 32
4390 -0.39248475 0.20798251 9.974804 164 144 98
4400 -0.35764685 0.15470102 9.963533 122 94 62
4410 -0.365844 0.16494747 9.966607 115 90 59
4420 -0.2695275 0.1823664 9.9051285 93 72 49
4430 -0.32280898 0.019448029 9.957385 95 62 32
4440 -0.2346896 0.07068022 9.894882 112 82 31
4450 -0.45396337 0.2264261 9.95841 201 183 135
4460 -0.30129144 0.0051030153 9.988125 39 21 11
4470 -0.2838725 0.20285928 10.105959 19 15 12
4480 -0.30334073 0.0020290837 10.040381 116 84 35
4490 -0.31973505 0.019448029 10.092638 63 50 36
4500 -0.32895684 0.09629632 9.976853 78 46 23
4510 -0.3166611 0.22950003 10.07317 49 36 19
4520 -0.24596068 0.24384505 9.923572 69 54 31
4530 -0.30846396 0.076828085 9.944065 100 76 52
4540 -0.33408004 0.25409147 10.077269 23 16 11
4550 -0.31461182 0.092197746 9.952262 49 22 8
4560 -0.3023161 0.087074526 10.121328 36 29 25
4570 -0.3023161 0.10961669 10.10186 31 27 23
4580 -0.4498648 0.18134177 9.924597 64 40 19
4590 -0.2603057 0.19773607 9.89898 139 111 47
4600 -0.3443265 0.07068022 9.945089 77 41 20
4610 -0.40273118 0.18953891 9.95841 50 23 9
4620 -0.4006819 0.1516271 9.942016 74 42 13
4630 -0.29616824 0.25614077 9.996322 21 13 7
4640 -0.3166611 0.081951305 9.989149 71 35 9
4650 -0.38736153 0.2499929 10.023987 158 135 95
4660 -0.4283473 0.18953891 9.954311 118 86 49
4670 -0.39863262 0.1167892 9.935867 45 25 16
4680 -0.2930943 0.15470102 10.104934 33 27 23
4690 -0.32178432 0.04301484 9.946115 76 39 15
4700 -0.3074393 0.18748963 10.072145 72 60 44
4710 -0.42732266 0.1516271 9.937917 135 103 59
4720 -0.25005925 0.25614077 9.94099 51 39 23
4730 -0.3074393 0.05121199 9.939966 62 35 17
4740 -0.29002038 0.16289817 9.933819 99 83 57
4750 -0.26337963 0.065557 9.924597 43 25 6
4760 -0.3883862 0.13523279 9.946115 124 91 49
4770 -0.351499 0.057359852 9.951238 92 57 36
4780 -0.43961838 0.1659721 9.926646 44 28 17
4790 -0.23673888 0.2592147 9.932794 60 49 33
4800 -0.31358716 0.15982424 9.974804 181 158 127
4810 -0.24596068 0.23974647 9.916399 77 62 44
4820 -0.3637947 0.24179575 10.020913 114 88 59
4830 -0.3402279 0.11781384 9.998371 176 151 104
4840 -0.37404117 0.13420814 9.993248 101 65 28
4850 -0.30334073 0.0051030153 9.978903 34 19 9
4860 -0.31358716 0.006127659 9.961484 102 78 57
4870 -0.30436537 0.1567503 10.072145 69 55 39
4880 -0.31563646 0.019448029 10.114156 69 55 37
4890 -0.30539003 0.011250879 9.989149 25 14 8
4900 -0.30436537 0.1239617 10.125427 23 18 13
4910 -0.39043546 0.26023933 10.04448 136 98 35
4920 -0.32485825 0.08809917 10.045505 113 90 59
4930 -0.2746507 0.05940914 9.930744 47 34 23
4940 -0.22751708 0.14138065 9.881561 34 29 21
4950 -0.47957948 0.25819007 9.9502125 155 126 75
4960 -0.3094886 0.05428592 9.939966 56 31 18
4970 -0.39248475 0.21105644 9.978903 221 204 147
4980 -0.32075968 0.03789162 9.996322 44 27 13
4990 -0.2889957 0.22130287 9.997346 41 26 15
5000 -0.34842506 0.10859205 9.949188 90 49 16
5010 -0.33408004 0.21925358 10.048578 98 47 15
5020 -0.30539003 0.06658165 10.128501 50 43 39
5030 -0.3115379 0.089123815 10.092638 37 29 25
5040 -0.30436537 0.021497317 10.003494 59 41 22
5050 -0.3094886 0.012275523 10.038332 76 58 40
5060 -0.2746507 0.20183463 10.127476 22 18 15
5070 -0.3187104 0.036866974 9.992223 41 23 10
5080 -0.4099037 0.1424053 9.945089 115 81 38
5090 -0.2695275 0.16289817 9.903079 133 104 47
5100 -0.26850283 0.022521961 9.923572 37 26 19
5110 -0.28489715 0.08809917 9.94304 28 20 11
